hrhhid2,gestfips,prtage,pesex,peeduca,hefaminc,pemlr,ptdtrace,pwsswgt,pwprmwgt,pelaptop,pedesktp,petablet,pemphone,peinhome
15011,48,68,1,46,15,5,2,2639.2356,4346.0302,1,1,1,1,1
15011,48,26,2,43,15,1,2,5073.3964,0,2,2,1,1,1
15011,48,66,2,43,10,5,2,4250.9329,6099.2976,1,2,2,1,1
15011,48,46,2,44,16,7,2,4173.1755,7012.3628,2,2,1,1,1
15011,48,45,1,44,16,1,2,3632.5919,0,1,2,2,1,1
15011,48,15,1,35,16,7,2,8412.6785,0,1,2,1,1,1
15011,48,13,2,-1,16,-1,2,4030.7728,0,2,2,2,2,1
15011,48,8,2,-1,16,-1,2,7373.1318,0,2,2,2,2,1
16011,48,39,1,40,16,1,1,5229.1723,9605.4914,1,1,1,1,1
16011,48,12,2,-1,16,-1,1,7104.8528,0,1,1,1,2,1
16011,48,69,1,39,12,5,1,4275.32,6766.9752,2,1,2,1,1
16011,48,36,2,42,16,1,1,5948.2033,11383.0778,2,2,1,1,1
16011,48,42,1,43,16,1,1,5511.9754,0,1,1,1,1,1
16011,48,5,1,-1,16,-1,1,7187.764,0,2,1,2,1,1
16011,48,28,1,43,16,1,1,4943.9132,9054.4018,1,1,1,1,1
16011,48,31,2,43,16,1,1,4648.2473,0,2,2,1,1,1
16011,48,85,2,40,8,7,1,4652.4538,7020.0136,2,1,1,1,1
16011,48,54,1,40,15,1,2,5271.7508,10149.1898,1,1,1,1,1
16011,48,50,2,40,15,1,2,4230.9291,0,1,1,1,1,1
16011,48,21,1,39,15,7,2,5700.8336,0,1,1,1,1,1
16011,48,39,1,43,15,1,4,5328.5186,9511.1849,1,2,2,1,1
16011,48,38,2,44,15,7,4,3883.5026,0,1,2,2,1,1
16011,48,9,2,-1,15,-1,4,3260.0122,0,1,2,2,1,1
16011,48,72,2,40,10,5,2,3828.0983,5492.6086,2,2,2,1,1
16011,48,60,1,39,10,5,2,4299.2556,0,2,2,2,1,2
16011,48,73,2,42,9,7,1,4261.064,8690.0144,1,1,1,1,1
16011,48,37,1,41,9,1,1,5403.5688,0,1,1,1,1,1
16011,48,53,1,39,13,6,2,5190.9748,9993.6796,1,2,1,1,2
16011,48,46,2,43,13,1,2,4105.8883,0,1,2,1,1,1
16011,48,74,2,39,7,1,1,4326.6786,6528.4565,1,2,1,1,1
16011,48,60,1,42,16,1,1,5111.0413,8905.9206,1,2,2,1,1
16011,48,58,1,43,16,1,1,5155.4067,0,1,2,2,1,1
15011,48,61,2,44,16,1,1,6235.0754,11259.7136,1,1,2,1,1
15011,48,61,1,41,16,1,1,5897.8763,0,1,1,2,1,1
15011,48,54,1,45,4,7,1,5013.8963,9412.4009,1,1,2,1,1
15011,48,67,1,44,16,1,1,4544.3369,7723.2652,1,1,2,1,1
15011,48,74,2,44,16,1,1,4842.8487,0,1,1,2,1,1
15011,48,16,1,36,16,7,1,4506.6013,0,1,1,2,1,1
15011,48,16,2,44,16,7,1,5006.9885,0,1,1,2,1,1
16011,48,36,1,44,16,1,4,5463.8343,9752.7178,1,2,1,1,1
16011,48,36,2,43,16,1,4,3982.1226,0,1,2,2,2,1
16011,48,36,1,44,15,1,1,5313.6632,10380.8864,1,2,1,1,1
16011,48,33,2,44,15,7,1,6508.7372,0,1,2,2,1,1
16011,48,3,1,-1,15,-1,1,6330.9838,0,2,2,2,2,2
16011,48,5,1,-1,15,-1,1,7436.8476,0,2,2,2,2,2
16011,48,39,1,43,15,1,1,5669.3921,10414.1332,1,1,1,1,1
16011,48,37,1,43,16,1,1,5313.6632,10380.8864,1,1,1,1,1
16011,48,33,2,43,16,1,1,6508.7372,0,1,1,1,1,1
15011,48,39,1,43,16,1,1,5416.6799,9949.925,1,2,2,1,1
15011,48,39,2,43,16,1,1,5738.0927,0,1,2,2,1,1
15011,48,10,1,-1,16,-1,1,7473.6692,0,1,2,1,2,1
15011,48,8,2,-1,16,-1,1,4231.1879,0,2,2,1,2,1
15011,48,23,2,39,12,1,1,7055.1905,23137.6438,1,1,2,1,1
15011,48,38,1,43,12,1,1,5416.6799,0,2,2,1,1,1
16011,48,80,2,40,9,5,1,3546.5282,5351.3,1,2,1,1,1
16011,48,50,1,40,13,1,1,4593.969,8624.087,1,1,2,1,1
16011,48,14,2,-1,13,-1,1,4314.3785,0,1,1,2,1,1
15011,48,67,2,40,6,1,7,4118.7812,7660.4855,1,2,1,1,1
15011,48,61,1,39,6,1,1,4620.2091,0,1,2,1,1,1
15011,48,80,2,43,6,5,1,3790.3716,0,1,2,1,1,1
16011,48,32,1,42,7,7,1,4462.0621,8171.9281,2,2,1,1,1
16011,48,63,2,39,7,1,1,4513.3748,0,2,2,1,1,1
16011,48,21,1,41,9,1,1,5387.3267,17574.7402,2,2,2,1,1
15011,48,34,2,43,11,1,1,5631.9119,0,1,2,2,1,1
15011,48,34,1,43,11,1,1,4986.5515,9132.4906,1,2,2,1,1
15011,48,34,1,40,14,1,1,4535.1862,0,2,2,2,2,2
15011,48,37,2,40,14,7,1,4135.16,0,2,2,2,2,2
15011,48,8,2,-1,14,-1,1,3540.5607,0,2,2,2,2,2
15011,48,6,1,-1,14,-1,1,3419.6499,0,2,2,2,2,2
15011,48,3,2,-1,14,-1,1,4153.4723,0,2,2,2,2,2
15011,48,35,2,43,11,1,1,3863.5818,8438.2134,1,2,1,1,1
15011,48,4,1,-1,11,-1,1,3945.3923,0,2,2,1,2,1
16011,48,43,2,35,8,6,1,5946.0186,12986.3367,2,2,2,1,1
16011,48,42,1,35,8,1,1,6957.1129,0,1,2,2,1,1
16011,48,16,1,35,8,7,1,6243.6452,0,1,2,1,1,1
16011,48,4,2,-1,8,-1,1,5631.1531,0,1,2,1,1,1
16011,48,32,1,36,8,1,1,6446.0363,0,1,2,2,1,1
15011,48,77,2,41,11,5,1,4848.7815,7316.2493,2,2,1,1,1
15012,48,26,2,42,3,1,1,5285.8153,0,1,1,1,1,1
15012,48,6,1,-1,3,-1,1,3505.6646,0,1,1,1,2,1
15012,48,4,1,-1,3,-1,1,4620.999,0,1,1,1,2,1
15012,48,17,2,39,3,7,1,4648.8569,15696.0505,1,1,1,1,1
15011,48,51,1,39,11,6,1,5013.8963,0,1,2,2,1,1
15011,48,47,2,39,11,1,4,4842.7471,10476.3364,1,2,2,2,1
15011,48,11,2,-1,11,-1,8,7108.4326,0,2,1,2,2,1
15011,48,11,2,-1,11,-1,8,7108.4326,0,2,2,2,2,1
15011,48,29,1,42,14,1,4,6577.1516,13339.884,1,1,2,1,1
15011,48,28,2,40,14,1,2,4801.1488,0,1,2,2,1,1
16011,48,48,2,42,15,1,1,4694.996,9939.4532,1,2,2,1,1
16011,48,14,1,-1,15,-1,1,4846.2526,0,1,2,2,1,1
16011,48,74,1,36,11,5,1,4599.3461,7816.7553,2,2,2,1,1
16011,48,44,2,43,11,1,1,5142.7735,0,2,2,2,1,1
16011,48,15,2,35,11,7,1,3120.5208,0,2,2,2,1,1
16011,48,25,1,40,14,1,2,5275.2318,9199.0699,2,1,2,1,1
16011,48,25,2,40,14,1,1,6529.9791,0,2,2,2,1,1
16011,48,61,1,40,15,1,1,5572.3735,0,1,2,1,1,1
16011,48,44,2,43,15,1,4,4927.2812,10915.6943,1,1,1,1,1
15011,48,77,1,36,10,5,1,4039.5785,0,1,2,2,1,1
15011,48,59,2,43,10,5,1,5035.8295,9094.0356,2,2,1,1,1
16011,48,72,1,40,10,5,1,4445.5007,7036.3372,1,2,2,1,1
16011,48,68,2,41,10,5,1,4230.6643,0,1,2,2,1,1
15011,49,58,2,40,15,1,1,1891.9832,3416.669,1,2,2,1,1
15011,49,53,1,39,15,1,1,1968.8261,0,1,1,2,1,1
15011,49,32,2,43,14,1,1,1994.2092,0,1,1,1,1,1
15011,49,32,1,39,14,7,1,1687.9324,3091.3201,2,1,2,2,1
15011,49,10,2,-1,14,-1,1,1579.386,0,2,2,2,2,1
15011,49,4,1,-1,14,-1,1,1395.2048,0,2,2,2,2,2
16011,49,47,1,44,13,1,1,2024.5982,3800.7028,1,1,1,1,1
16011,49,46,2,44,13,7,1,1976.1346,0,1,1,1,1,1
16011,49,12,2,-1,13,-1,1,1626.2415,0,2,2,2,2,1
16011,49,9,2,-1,13,-1,1,1795.2374,0,2,2,2,2,1
16011,49,7,1,-1,13,-1,1,2200.9858,0,2,2,2,2,2
15011,49,51,1,44,16,1,1,2040.6475,3830.8316,1,2,2,1,1
15011,49,51,2,43,16,1,1,2100.5104,0,1,2,2,1,1
15011,49,18,2,37,16,2,1,1631.3071,0,1,1,2,1,1
15011,49,40,1,39,15,1,6,1621.7846,2894.8183,2,2,2,1,1
15011,49,42,2,42,15,1,1,1726.1919,0,1,1,2,1,1
15011,49,33,1,39,15,4,6,2892.8802,0,2,1,2,1,1
15011,49,31,2,39,15,1,1,1683.4359,3223.7964,1,2,1,1,1
15011,49,34,1,39,15,1,1,1679.4351,0,1,1,1,1,1
15011,49,14,2,-1,15,-1,1,1248.215,0,1,2,1,1,1
15011,49,9,2,-1,15,-1,1,1759.1378,0,1,2,1,1,1
16011,49,48,1,40,15,1,7,2862.6142,5338.0244,1,1,1,1,1
16011,49,45,2,40,15,1,7,2857.3799,0,1,1,1,1,1
16011,49,13,1,-1,15,-1,7,2158.6161,0,2,2,2,2,2
16011,49,33,2,43,16,1,1,1655.9886,3171.2346,1,2,2,1,1
16011,49,36,1,40,16,1,1,1667.3402,0,1,2,2,1,1
16011,49,6,1,-1,16,-1,1,1721.0248,0,2,2,1,1,1
16011,49,67,2,39,14,5,1,1489.4721,2247.4408,1,1,2,1,1
16011,49,59,2,40,16,5,2,1956.6309,3143.7655,1,2,2,1,1
16011,49,65,1,39,16,1,2,1219.8135,0,1,2,2,1,1
16011,49,31,1,39,14,1,1,1660.704,3041.4533,1,1,2,1,1
16011,49,29,2,39,14,1,1,2067.5998,0,1,1,1,1,1
16011,49,6,2,-1,14,-1,1,1640.9433,0,2,2,1,2,1
16011,49,21,1,42,11,1,1,2573.6898,8395.9879,1,2,1,1,1
16011,49,20,2,40,11,1,1,1988.7026,0,1,2,1,1,1
16011,49,29,2,43,15,1,1,1751.7137,3354.5491,1,1,2,1,1
16011,49,32,1,45,15,1,1,1893.0887,0,1,1,2,1,1
15011,49,39,2,38,14,1,3,2145.8032,0,1,2,1,1,1
15011,49,36,1,41,14,1,3,2684.5315,4791.7775,2,1,1,2,1
15011,49,9,2,-1,14,-1,3,1611.6028,0,2,2,2,2,1
15011,49,8,1,-1,14,-1,3,1749.1435,0,2,2,2,2,1
16011,49,52,1,37,15,1,7,1317.5871,2456.9542,2,2,2,1,1
16011,49,59,2,43,15,1,1,1892.9546,0,2,2,1,1,1
16011,49,34,2,38,13,1,1,1683.4189,3223.7639,1,1,1,1,1
16011,49,11,1,-1,13,-1,1,1585.7535,0,2,1,2,1,1
15011,49,75,2,39,14,5,1,1745.2362,2633.3592,2,2,1,1,1
15011,49,75,1,43,14,5,1,1516.4629,0,2,2,2,1,1
15011,49,61,2,43,15,1,1,1813.5194,3274.9739,1,1,2,1,1
16011,49,50,1,35,5,7,1,2192.0096,0,1,2,2,1,1
16011,49,44,2,39,5,6,1,1512.3767,2894.2356,1,2,2,1,1
16011,49,19,2,40,5,1,1,1752.3069,0,1,2,2,1,1
16011,49,16,1,35,5,7,1,2540.2688,0,1,2,2,1,1
15011,49,40,1,40,12,1,1,1551.7768,2850.4662,1,2,2,1,1
15011,49,38,2,43,12,1,1,1744.3396,0,1,2,2,1,1
15011,49,15,1,34,12,7,1,2348.1979,0,1,2,2,1,1
15011,49,12,1,-1,12,-1,1,1857.1329,0,1,2,2,2,1
15011,49,9,2,-1,12,-1,1,1699.547,0,1,2,2,2,1
15011,49,65,2,42,12,5,1,1813.1211,2735.7896,1,2,2,1,1
15011,49,44,2,43,15,1,4,1533.7492,3397.8043,1,1,2,1,1
15011,49,39,1,39,15,1,1,1694.9757,0,1,1,2,1,1
15011,49,70,1,43,14,1,1,1663.4603,0,1,1,2,1,1
15011,49,71,2,43,14,5,1,1966.94,2967.8845,2,1,1,1,1
15011,49,63,1,40,13,1,1,1942.9631,3385.587,2,1,1,1,1
15011,49,28,2,40,8,1,1,1637.2867,3135.4203,1,1,2,1,1
15011,49,28,1,39,8,4,1,1967.0069,0,1,1,2,1,1
15011,49,7,2,-1,8,-1,1,1222.9811,0,1,1,1,2,1
15011,49,3,1,-1,8,-1,1,1673.8497,0,2,1,1,2,1
15011,49,43,2,42,16,1,1,1927.6162,0,2,2,2,2,2
15011,49,44,1,42,16,1,1,1817.2997,0,2,2,2,2,2
15011,49,69,2,43,16,5,1,1514.1595,0,2,2,2,2,2
15011,49,70,1,43,16,1,1,1665.2203,0,2,2,2,2,2
15011,49,14,1,-1,16,-1,1,1344.3,0,2,2,2,2,2
15012,49,23,2,39,9,1,1,2176.4996,7137.8756,1,2,1,1,1
15012,49,3,1,-1,9,-1,1,1729.1089,0,2,2,1,2,2
15011,49,37,2,39,15,1,1,1749.238,3347.5171,1,2,2,1,1
15011,49,40,1,43,14,1,1,2052.1019,0,1,2,1,1,2
15011,49,38,2,40,14,1,1,1770.1799,3387.5936,2,2,1,1,2
15011,49,10,2,-1,14,-1,1,2558.2367,0,2,2,1,2,1
15011,49,7,1,-1,14,-1,1,1451.0381,0,2,2,1,2,1
15011,49,42,1,43,13,1,1,2187.3049,4017.8707,2,2,1,1,1
15011,49,30,1,43,15,1,1,2066.5132,0,1,1,1,1,1
15011,49,29,2,43,15,1,1,1912.1869,3661.8569,1,2,2,1,1
15011,49,67,2,44,12,5,1,1818.7189,0,2,2,2,2,2
16011,49,48,2,44,16,1,1,1785.9645,3780.9426,1,2,1,1,1
16011,49,47,1,44,16,1,1,1888.5323,0,1,2,1,1,1
16011,49,33,1,43,16,1,1,1660.704,0,1,2,2,1,1
16011,49,33,2,44,16,7,1,1962.0403,3757.3266,1,2,1,1,1
16011,49,5,1,-1,16,-1,1,1226.5717,0,2,2,2,2,2
16011,49,44,2,40,12,1,1,1685.2116,3224.9898,1,2,1,1,1
16011,49,16,2,36,12,7,1,1884.2697,0,1,2,1,1,1
16011,49,12,2,-1,12,-1,1,2428.5754,0,2,2,1,2,1
16011,49,8,1,-1,12,-1,1,1959.0317,0,2,2,2,2,2
16011,49,62,1,43,14,1,1,2125.0283,3702.8332,2,1,2,1,1
16011,49,62,2,39,14,1,4,1987.0688,0,1,1,2,1,1
16011,49,45,2,44,16,7,1,1840.6237,0,1,1,1,1,1
16011,49,54,1,43,16,1,1,1803.9171,3386.4264,2,2,2,1,1
16011,49,18,1,39,16,1,1,1680.9495,0,1,2,2,1,1
16011,49,16,1,36,16,7,1,1680.9495,0,1,2,2,1,1
16011,49,13,1,-1,16,-1,1,1890.908,0,1,1,1,1,1
16011,49,39,2,39,12,7,1,1359.2344,2601.1671,1,2,2,1,1
16011,49,40,1,39,12,1,1,2151.6423,0,1,2,2,1,1
16011,49,16,2,35,12,7,1,1604.7097,0,1,2,2,1,1
16011,49,11,1,-1,12,-1,1,1221.6788,0,1,2,2,1,1
16011,49,9,1,-1,12,-1,1,1272.3688,0,1,2,2,1,1
16011,49,6,1,-1,12,-1,1,1254.8036,0,1,2,2,1,1
16011,49,37,2,44,15,7,4,1302.6981,2885.9433,1,2,1,1,1
16011,49,36,1,44,15,1,1,2271.6732,0,1,1,1,1,1
16011,49,7,1,-1,15,-1,4,1276.5908,0,1,2,1,2,1
16011,49,5,1,-1,15,-1,4,1276.5908,0,1,2,1,2,1
16011,49,3,2,-1,15,-1,4,1485.7347,0,1,2,1,2,1
16011,49,58,1,45,16,1,1,2759.18,0,2,2,2,2,2
16011,49,60,2,46,16,5,1,1981.701,0,2,2,2,2,2
16011,49,48,1,41,15,1,1,1888.5323,0,2,2,2,2,2
16011,49,46,2,41,15,5,1,1785.9645,0,2,2,2,2,2
16011,49,36,1,41,15,1,1,1667.5423,0,2,2,2,2,2
16011,49,50,2,37,13,1,1,1895.3002,4172.3497,1,2,2,1,1
16011,49,62,1,43,13,1,1,2188.8389,0,2,2,2,1,1
16011,49,17,2,36,13,1,1,1276.0748,0,2,2,2,1,1
16011,49,13,2,-1,13,-1,1,1443.7333,0,2,2,2,1,1
16011,49,63,2,39,11,1,1,1975.2077,3566.9613,2,2,1,1,1
16011,49,72,1,39,11,7,1,2125.7823,0,2,2,2,2,2
16011,49,48,1,43,16,1,1,2247.0602,0,1,2,2,1,1
16011,49,45,2,39,16,1,1,2047.5826,4334.7963,1,2,1,1,1
16011,49,21,1,39,16,1,1,2728.0298,0,1,2,2,1,1
16011,49,15,2,35,16,4,1,2013.4407,0,1,2,2,1,1
16011,49,48,2,42,10,1,1,1799.913,3810.472,2,2,2,1,1
16011,49,47,1,46,10,4,1,2353.1755,0,1,2,2,1,1
16011,49,12,1,-1,10,-1,1,2062.0123,0,1,2,1,1,1
16011,49,9,1,-1,10,-1,1,1659.6449,0,2,2,1,2,1
16011,49,7,2,-1,10,-1,1,2351.4331,0,2,2,1,2,1
16011,49,37,1,39,7,1,9,2341.682,4179.8053,2,2,2,1,1
16011,49,35,2,39,7,1,5,2511.3897,0,2,2,2,1,1
15011,49,75,1,40,10,5,1,1388.7308,2198.0827,1,1,1,1,1
15011,49,24,1,39,12,1,1,2123.582,6927.6293,1,2,2,1,1
15011,49,25,1,39,12,1,1,1792.943,0,1,2,2,1,1
15011,49,49,2,39,12,1,1,1871.1312,0,1,2,2,1,1
15011,49,43,1,39,14,1,1,1552.05,0,1,2,2,1,1
15011,49,42,2,44,14,1,1,1726.1919,0,1,2,1,1,1
15011,49,19,2,39,14,7,1,1779.1525,0,1,2,2,1,1
15011,49,15,2,35,14,7,1,1607.6604,5427.9836,1,2,2,1,1
15011,49,44,2,43,16,6,1,1927.6162,0,2,1,1,1,1
15011,49,44,1,42,16,1,1,1817.2997,3338.2064,1,2,1,1,1
16011,49,79,2,39,5,5,1,1711.9862,2583.1888,2,2,1,1,1
16011,49,24,2,37,1,7,1,1852.2754,6253.8832,2,2,1,1,1
16011,49,5,1,-1,1,-1,6,1525.2843,0,2,2,1,2,2
15011,49,31,2,43,15,1,1,1994.5603,3819.6028,1,2,1,1,1
15011,49,30,1,44,15,1,1,1688.2295,0,1,1,1,1,1
15011,49,4,1,-1,15,-1,1,1444.1246,0,2,2,1,2,1
15011,49,28,1,43,14,1,1,1792.943,0,1,2,2,1,1
15011,49,30,2,40,14,1,1,1683.4359,3223.7964,2,2,1,1,1
15011,49,50,1,43,16,1,1,1833.8163,3442.5551,1,1,2,1,1
15011,49,47,2,44,16,1,1,1871.1312,0,1,2,2,1,1
15011,49,23,1,42,16,1,1,2123.582,0,1,2,1,1,1
15011,49,20,2,39,16,1,1,2084.5395,0,1,2,1,1,1
15011,49,18,2,37,16,7,1,1779.1525,0,1,2,1,1,1
15011,49,15,2,35,16,7,1,1607.6604,0,1,2,1,1,1
15011,49,49,2,46,16,1,1,1871.1312,3961.2432,1,1,1,1,1
15011,49,36,1,43,13,1,1,2309.3253,0,1,2,1,1,1
15011,49,38,2,43,13,1,1,1250.3491,2730.8112,2,2,1,1,1
15011,49,8,2,-1,13,-1,1,1549.4206,0,2,2,1,2,1
15012,49,34,2,40,14,1,1,1567.1759,3001.1574,2,1,2,1,1
15012,49,41,1,39,14,6,1,2297.1477,0,2,2,2,1,1
15012,49,14,1,-1,14,-1,1,1234.5996,0,1,2,2,1,1
15011,49,51,1,42,16,1,1,2267.6351,0,2,2,1,1,1
15011,49,50,2,40,16,1,1,2022.453,0,2,2,2,1,1
15011,49,15,1,35,16,7,1,1981.2911,6463.4425,1,2,2,1,1
15011,49,26,1,39,16,1,1,2480.5462,0,1,2,2,1,1
15011,49,24,1,39,16,1,1,2616.3476,0,1,2,2,1,1
15011,49,41,2,39,14,1,1,1927.6162,0,2,2,2,1,1
15011,49,40,1,36,14,1,1,1817.2997,0,2,2,2,1,1
15011,49,18,2,37,14,4,1,1848.5872,6241.4307,2,2,2,1,1
15011,49,17,1,35,14,7,1,1780.8365,0,2,2,2,1,1
15011,49,47,1,44,16,1,1,2284.3043,4288.2394,1,1,2,1,1
15011,49,50,2,40,12,7,1,1851.4741,0,1,2,1,1,1
15011,49,57,1,40,12,1,1,2184.1974,3805.9345,1,2,1,1,1
15011,49,23,1,39,12,1,1,2188.755,0,1,1,1,1,1
15011,49,18,2,38,12,7,1,1985.0338,0,1,1,1,1,1
15011,49,15,2,35,12,7,1,1848.8962,0,1,1,1,1,1
15011,49,63,2,42,14,1,1,1738.3419,0,2,1,2,1,1
15011,49,69,1,42,14,5,1,1823.788,2886.6911,1,2,2,1,1
15011,49,45,2,42,16,1,1,2081.5204,0,2,2,2,2,2
15011,49,48,1,43,16,1,1,2284.3043,0,2,2,2,2,2
15011,49,21,2,40,16,1,1,1882.9761,0,2,2,2,2,2
15012,49,58,1,46,14,1,1,2161.6619,3766.6667,1,2,2,1,1
15012,49,55,2,42,14,7,1,2336.7905,0,1,2,2,1,1
15012,49,13,1,-1,14,-1,2,1795.2676,0,1,2,2,2,1
15012,49,12,1,-1,14,-1,1,1236.7247,0,1,2,2,2,1
15011,49,41,2,43,11,7,1,1800.2951,3931.9148,1,1,2,1,1
15011,49,43,1,44,11,1,1,2635.1574,0,1,1,2,1,1
15011,49,8,1,-1,11,-1,1,2138.4972,0,2,2,2,2,2
15011,49,3,2,-1,11,-1,1,2736.7564,0,2,2,2,2,2
15011,49,22,1,40,6,7,1,2616.3476,8535.1478,1,2,1,1,1
15011,49,22,1,40,6,1,1,2616.3476,0,1,2,1,1,1
15011,49,19,1,40,6,7,1,2315.2129,0,1,2,1,1,1
15011,49,21,1,40,4,1,1,2616.3476,8535.1478,1,2,1,1,1
16011,49,70,1,41,16,1,1,2125.7823,3364.6876,1,1,2,1,1
16011,49,66,2,39,16,1,1,1666.0896,0,1,1,2,1,1
16011,49,52,2,44,15,1,1,1696.096,0,1,2,1,1,1
16011,49,55,1,43,15,1,1,2000.8967,0,2,1,1,1,1
16011,49,22,1,39,15,1,1,2005.0718,6541.0208,2,2,2,1,1
16011,49,17,2,38,15,1,1,1818.4471,0,2,2,1,1,1
16011,49,35,1,44,14,1,1,2271.6732,4172.8473,1,1,2,1,1
16011,49,29,2,40,14,7,1,1610.5918,0,2,1,1,1,1
16011,49,4,1,-1,14,-1,1,1824.506,0,2,1,1,2,1
16011,49,47,1,43,16,1,4,2079.373,3877.4851,1,2,1,1,1
16011,49,41,2,43,16,1,4,1620.1047,0,1,2,1,1,1
16011,49,16,1,35,16,1,4,1370.8729,0,1,2,1,1,1
16011,49,13,1,-1,16,-1,4,2187.5284,0,1,2,1,1,1
16011,49,11,1,-1,16,-1,4,2723.9197,0,1,2,1,2,1
16011,49,36,1,40,15,1,1,1667.5423,0,1,2,2,1,1
16011,49,39,2,43,15,7,1,1720.7178,3292.938,1,2,2,1,1
16011,49,12,1,-1,15,-1,1,1347.8946,0,1,2,2,2,2
16011,49,10,2,-1,15,-1,1,1608.1099,0,1,2,2,2,2
16011,49,7,1,-1,15,-1,1,1693.1069,0,1,2,2,2,2
16011,49,6,2,-1,15,-1,1,1640.9433,0,1,2,2,2,2
15011,49,47,2,40,15,7,1,1949.5754,0,1,2,1,1,1
15011,49,49,1,39,15,1,1,2061.5394,3870.0512,1,2,1,1,1
15011,49,73,1,39,15,1,1,1788.1323,0,1,2,1,1,1
15011,49,17,1,37,15,1,1,1912.2823,0,1,2,1,2,1
15011,49,12,2,-1,15,-1,1,1770.068,0,1,2,1,2,1
15011,49,80,2,39,15,5,1,1681.1853,0,2,2,2,1,2
15011,49,25,2,39,15,1,1,1780.7476,3410.1493,1,2,2,1,2
15011,49,58,2,40,15,7,1,1912.3388,3453.4285,2,1,1,1,1
15011,49,61,1,44,15,1,1,2160.2497,0,2,1,2,1,1
16011,49,60,1,40,8,6,1,2125.0283,3702.8332,2,2,1,1,1
16011,49,58,2,40,8,5,1,1881.1594,0,2,2,1,1,1
15011,49,47,1,43,16,7,1,2452.9117,4604.7598,1,1,1,1,1
15011,49,45,2,46,16,1,1,2235.1601,0,1,1,1,1,1
15012,49,44,2,40,9,1,1,1407.9445,0,2,2,2,2,2
15012,49,46,1,41,9,1,1,2284.3043,0,1,2,2,2,2
16011,49,50,1,39,12,7,1,1937.0666,0,2,2,2,2,2
16011,49,38,2,43,15,1,1,1720.7178,3292.938,1,1,2,1,1
16011,49,41,1,46,15,1,1,1787.6698,0,2,1,2,1,1
16011,49,13,2,-1,15,-1,1,1621.5216,0,2,1,1,1,1
16011,49,11,1,-1,15,-1,1,1893.0903,0,2,1,1,2,1
16011,49,8,1,-1,15,-1,1,1448.8443,0,2,1,1,2,1
16011,49,71,1,38,11,5,1,1636.3387,0,2,2,2,2,2
15011,53,41,1,39,13,1,1,3520.3648,6466.5748,2,2,2,1,1
15011,53,44,1,39,15,1,1,2474.249,4544.9597,2,2,2,1,1
15011,53,4,2,-1,15,-1,1,3641.8996,0,2,2,2,1,1
16011,53,70,2,41,11,5,1,2692.0166,4061.941,2,1,1,1,1
16011,53,77,1,40,11,5,1,3096.9611,0,2,1,1,1,1
15012,53,25,1,42,15,1,1,2968.7353,5437.0134,1,1,1,1,1
15012,53,27,2,43,15,1,1,3305.4666,0,1,2,1,1,1
15011,53,85,2,39,10,5,1,3939.2378,0,2,2,2,2,2
15011,53,37,1,40,10,1,1,2806.522,0,2,2,2,2,2
16011,53,46,1,41,14,1,1,4347.4048,0,1,1,2,1,1
16011,53,36,2,33,14,1,1,2846.4716,0,1,1,2,1,1
16011,53,18,1,37,14,1,1,2504.5252,0,1,1,2,1,1
16011,53,20,2,40,14,7,1,3607.8751,0,1,1,2,1,1
16011,53,13,2,-1,14,-1,1,2881.2604,0,1,1,2,1,1
16011,53,11,2,-1,14,-1,1,2636.2759,0,1,1,2,2,1
16011,53,50,1,33,14,4,1,4028.4177,9088.9932,1,1,2,1,1
15011,53,79,2,39,14,1,1,3022.6922,0,2,2,2,2,2
15011,53,80,2,39,9,5,1,3645.5026,0,2,2,2,2,2
15011,53,46,1,39,14,1,1,4609.6387,8653.5031,1,1,1,1,1
15011,53,46,2,43,14,1,1,4440.2624,0,1,1,1,1,1
15011,53,13,1,-1,14,-1,1,2680.7676,0,1,1,2,1,1
16011,53,74,2,40,13,5,1,3943.5498,5950.3596,2,1,1,1,1
16011,53,66,1,39,13,5,1,3159.905,0,2,1,1,1,1
16011,53,43,2,43,16,1,1,2675.0773,0,1,1,1,1,1
16011,53,41,1,44,16,1,1,2515.4384,0,1,1,1,1,1
16011,53,16,1,35,16,7,1,2769.5033,0,1,1,2,1,1
16011,53,15,2,36,16,7,1,3320.0604,11209.602,1,1,2,1,1
16011,53,67,1,40,9,5,1,3306.99,5234.3028,1,2,1,1,1
16011,53,31,2,39,11,1,1,3549.1175,6796.5952,2,1,1,1,2
16011,53,3,2,-1,11,-1,1,2987.7652,0,2,2,2,2,2
16011,53,43,1,43,10,4,1,2867.5953,0,2,2,2,1,1
16011,53,39,2,43,10,1,1,2703.6766,5174.0264,1,1,2,1,1
16011,53,7,1,-1,10,-1,1,3057.8417,0,2,2,2,2,1
15011,53,48,2,40,4,6,3,4681.6342,10127.8001,2,2,2,2,1
15011,53,64,2,41,4,1,3,3909.2416,0,2,2,1,1,1
16011,53,74,1,38,6,5,1,3176.7585,0,2,2,2,2,2
16011,53,52,1,39,8,5,1,3897.0837,7315.8501,1,2,1,1,1
16011,53,45,2,43,16,1,1,3221.9913,6821.0562,1,2,2,1,1
16011,53,60,1,44,16,1,2,6662.3757,10094.9717,1,2,1,1,1
15011,53,29,2,43,12,7,1,4555.8571,0,1,2,2,1,1
15011,53,31,1,39,12,1,1,4238.5527,0,1,2,2,1,1
